 Pre5,Pre10, Pre40, Rec5, Rec10, Rec40, AUC5, AUC10, AUC40, MAP5, MAP10, MAP40, NDCG5, NDCG10,NDCG40,MRR5, MRR10,MRR40, numFactors, numIter, lrate, maxlrate, reg, isBoldDriver, TrainTime, TestTime
0.115079,0.10754,0.049206,0.228827,0.497336,1,0.411376,0.44388,0.590593,0.137453,0.190938,0.230631,0.177786,0.279186,0.410033,0.2,0.241221,0.259405,8,123,0.02,-1,1.00E-04,TRUE,'03:50','00:00'
0.117037,0.111481,0.05287,0.240233,0.506163,1,0.388272,0.455317,0.586283,0.131863,0.186283,0.226838,0.178106,0.277995,0.410951,0.198951,0.233859,0.253856,8,124,0.02,-1,1.00E-04,TRUE,'03:45','00:00'
0.100758,0.098864,0.049337,0.221913,0.456233,1,0.456755,0.450175,0.592769,0.165458,0.207846,0.252929,0.193825,0.283273,0.427664,0.219634,0.258944,0.280449,8,125,0.02,-1,1.00E-04,TRUE,'03:53','00:00'
0.116667,0.104167,0.052652,0.226957,0.415368,1,0.418876,0.464797,0.571864,0.150883,0.195405,0.240794,0.190542,0.263393,0.417471,0.227273,0.248316,0.274317,8,126,0.02,-1,1.00E-04,TRUE,'03:45','00:00'
0.090152,0.090152,0.04697,0.183216,0.434533,1,0.440972,0.423239,0.559849,0.123499,0.167411,0.208113,0.150713,0.243381,0.388994,0.169129,0.206128,0.228607,8,127,0.02,-1,1.00E-04,TRUE,'04:10','00:00'
0.106504,0.096341,0.047358,0.222154,0.43164,1,0.455962,0.461826,0.577092,0.137139,0.178981,0.221261,0.173214,0.253175,0.399557,0.192751,0.225223,0.248701,8,128,0.02,-1,1.00E-04,TRUE,'03:59','00:00'
0.110317,0.107143,0.049405,0.21918,0.467857,1,0.449405,0.455991,0.602543,0.143783,0.196886,0.239217,0.181566,0.27318,0.413041,0.207804,0.23732,0.26112,8,129,0.02,-1,1.00E-04,TRUE,'04:10','00:00'
0.104065,0.094309,0.048272,0.232391,0.430623,1,0.432588,0.453308,0.548317,0.149939,0.189054,0.232017,0.187149,0.265744,0.411861,0.214905,0.24793,0.267929,8,130,0.02,-1,1.00E-04,TRUE,'04:03','00:00'
0.123684,0.106579,0.054605,0.225794,0.399781,1,0.385599,0.445663,0.550789,0.130245,0.172557,0.221159,0.176059,0.248602,0.408541,0.213523,0.239855,0.263635,8,131,0.02,-1,1.00E-04,TRUE,'04:17','00:00'
0.124167,0.112917,0.053437,0.249421,0.476944,1,0.373264,0.41665,0.583146,0.139961,0.183779,0.225168,0.184107,0.272185,0.411184,0.193403,0.225807,0.246084,8,132,0.02,-1,1.00E-04,TRUE,'04:14','00:00'
0.098519,0.087407,0.045278,0.233995,0.41358,1,0.412963,0.458455,0.574895,0.137369,0.17131,0.215718,0.179209,0.247079,0.397415,0.203704,0.22796,0.250928,8,133,0.02,-1,1.00E-04,TRUE,'04:17','00:00'
0.100855,0.105128,0.051282,0.170465,0.413533,1,0.460114,0.426782,0.564174,0.126947,0.179517,0.223631,0.153039,0.246888,0.400505,0.180128,0.214623,0.241312,8,134,0.02,-1,1.00E-04,TRUE,'04:23','00:00'
0.130952,0.114286,0.053472,0.245007,0.461045,1,0.36078,0.448476,0.595105,0.140662,0.187009,0.23243,0.190949,0.276646,0.419875,0.231812,0.267486,0.285143,8,135,0.02,-1,1.00E-04,TRUE,'03:55','00:00'
0.134959,0.115447,0.052642,0.286834,0.477236,1,0.427846,0.466871,0.603097,0.180305,0.224227,0.266027,0.228221,0.303524,0.442283,0.256301,0.282772,0.302442,8,136,0.02,-1,1.00E-04,TRUE,'04:05','00:00'
0.112195,0.111789,0.054878,0.192118,0.405894,1,0.419715,0.428857,0.588668,0.134819,0.184297,0.232784,0.170119,0.256452,0.415707,0.217751,0.250447,0.276421,8,137,0.02,-1,1.00E-04,TRUE,'04:04','00:00'
0.118254,0.107937,0.051984,0.229477,0.422956,1,0.439153,0.465203,0.589851,0.156765,0.20224,0.247966,0.191676,0.273454,0.425409,0.213889,0.247688,0.272366,8,138,0.02,-1,1.00E-04,TRUE,'04:23','00:00'
0.102381,0.102381,0.051885,0.208344,0.426012,1,0.408069,0.427745,0.581777,0.101443,0.146776,0.19541,0.140527,0.226212,0.380856,0.141997,0.179008,0.203153,8,139,0.02,-1,1.00E-04,TRUE,'04:17','00:00'
0.117037,0.097037,0.048796,0.246914,0.468642,1,0.397531,0.458675,0.594684,0.141872,0.181465,0.224155,0.187391,0.269462,0.410092,0.216296,0.247997,0.268035,8,140,0.02,-1,1.00E-04,TRUE,'03:59','00:00'
0.109302,0.100388,0.048353,0.240485,0.481008,1,0.427649,0.440176,0.585062,0.146362,0.189747,0.22916,0.184828,0.27268,0.407966,0.198062,0.231354,0.251561,8,141,0.02,-1,1.00E-04,TRUE,'04:26','00:00'
0.099242,0.104167,0.050284,0.17725,0.442757,1,0.391414,0.429259,0.554142,0.086877,0.140173,0.183251,0.126367,0.225908,0.370262,0.147917,0.182138,0.20626,8,142,0.02,-1,1.00E-04,TRUE,'04:48','00:00'
0.108943,0.117073,0.055386,0.219658,0.45456,1,0.463076,0.420881,0.583013,0.147075,0.20082,0.246248,0.181733,0.27822,0.423781,0.20393,0.243538,0.263425,8,143,0.02,-1,1.00E-04,TRUE,'04:06','00:00'
0.096032,0.077778,0.046627,0.20873,0.358598,1,0.417659,0.460676,0.517934,0.128521,0.153391,0.199015,0.161906,0.218305,0.381738,0.174669,0.196252,0.222232,8,144,0.02,-1,1.00E-04,TRUE,'04:27','00:00'
0.129457,0.095736,0.050388,0.265485,0.409496,1,0.415375,0.497658,0.558446,0.173329,0.204381,0.247861,0.216452,0.273348,0.426109,0.249871,0.272908,0.295159,8,145,0.02,-1,1.00E-04,TRUE,'04:17','00:00'
0.093023,0.098837,0.047578,0.181541,0.433127,1,0.452196,0.434755,0.589183,0.096475,0.148242,0.193289,0.131359,0.228929,0.37606,0.145607,0.185397,0.209811,8,146,0.02,-1,1.00E-04,TRUE,'04:24','00:00'
0.114729,0.112016,0.052422,0.23624,0.477132,1,0.466731,0.468319,0.611374,0.140556,0.195456,0.238014,0.184423,0.282093,0.423213,0.209819,0.251544,0.272886,8,147,0.02,-1,1.00E-04,TRUE,'04:29','00:00'
0.1175,0.10875,0.051354,0.263786,0.49373,1,0.401042,0.431155,0.590749,0.132939,0.178603,0.220298,0.183815,0.271062,0.405872,0.207778,0.236511,0.258189,8,148,0.02,-1,1.00E-04,TRUE,'05:16','00:00'
0.109756,0.113821,0.053354,0.200707,0.440854,1,0.395325,0.406306,0.58285,0.114172,0.168785,0.214585,0.153615,0.251087,0.399393,0.173103,0.208611,0.230759,8,149,0.02,-1,1.00E-04,TRUE,'21:22','00:00'
0.091473,0.093023,0.050775,0.202692,0.426746,1,0.468992,0.43542,0.576382,0.137841,0.180766,0.22653,0.164067,0.251933,0.405071,0.17739,0.217334,0.241487,8,150,0.02,-1,1.00E-04,TRUE,'18:53','00:00'
0.099206,0.10754,0.051091,0.176721,0.434154,1,0.439153,0.436039,0.576868,0.097137,0.153367,0.198317,0.134078,0.234062,0.382111,0.161772,0.201118,0.22542,8,151,0.02,-1,1.00E-04,TRUE,'13:50','00:00'
0.106522,0.098551,0.053804,0.209007,0.405594,1,0.40006,0.426544,0.562993,0.119144,0.158867,0.207947,0.159601,0.2382,0.39764,0.191244,0.226432,0.247881,8,152,0.02,-1,1.00E-04,TRUE,'06:52','00:00'
0.145299,0.126923,0.053098,0.336545,0.560053,1,0.372507,0.462043,0.611852,0.157646,0.2093,0.245991,0.224817,0.31233,0.429529,0.240313,0.269629,0.284623,8,153,0.02,-1,1.00E-04,TRUE,'07:28','00:00'
0.123077,0.103846,0.049573,0.230505,0.423321,1,0.453348,0.465057,0.541761,0.161507,0.202632,0.242687,0.194078,0.268717,0.413919,0.217094,0.246474,0.269628,8,154,0.02,-1,1.00E-04,TRUE,'08:04','00:00'
0.115385,0.113248,0.050107,0.254953,0.488132,1,0.48433,0.465744,0.573566,0.174303,0.227645,0.264955,0.211463,0.301817,0.431882,0.233689,0.26484,0.284035,8,155,0.02,-1,1.00E-04,TRUE,'07:42','00:00'
0.103704,0.094815,0.047407,0.219621,0.381711,1,0.457716,0.488033,0.535627,0.129621,0.17119,0.212429,0.16846,0.234317,0.387566,0.189383,0.209756,0.236514,8,156,0.02,-1,1.00E-04,TRUE,'07:39','00:00'
0.114815,0.094815,0.048148,0.2153,0.389198,1,0.398765,0.464017,0.55214,0.117923,0.156316,0.201134,0.16153,0.229817,0.385351,0.184074,0.208776,0.23242,8,157,0.02,-1,1.00E-04,TRUE,'07:53','00:00'
0.109848,0.102652,0.05303,0.219328,0.430647,1,0.453914,0.430413,0.573453,0.165487,0.205235,0.251968,0.194762,0.275653,0.427839,0.222222,0.254395,0.27651,8,158,0.02,-1,1.00E-04,TRUE,'07:31','00:00'
0.093939,0.088258,0.047159,0.166132,0.345581,1,0.411932,0.422777,0.506221,0.084953,0.122503,0.167006,0.118553,0.18964,0.351207,0.13125,0.159916,0.183161,8,159,0.02,-1,1.00E-04,TRUE,'07:47','00:00'
0.095935,0.101626,0.050508,0.156707,0.407588,1,0.46206,0.44655,0.539387,0.111563,0.163651,0.208288,0.141904,0.239127,0.391355,0.18252,0.223147,0.245222,8,160,0.02,-1,1.00E-04,TRUE,'08:00','00:00'
0.109302,0.106589,0.052132,0.17584,0.438114,1,0.424096,0.435758,0.5306,0.123077,0.176564,0.218063,0.155033,0.254791,0.3998,0.190245,0.229045,0.249403,8,161,0.02,-1,1.00E-04,TRUE,'08:03','00:00'
0.107895,0.117982,0.052303,0.20573,0.523099,1,0.439693,0.40105,0.606903,0.139604,0.200096,0.240654,0.173358,0.29447,0.423315,0.201754,0.253733,0.270365,8,162,0.02,-1,1.00E-04,TRUE,'08:18','00:00'
0.116667,0.113095,0.057837,0.188341,0.388564,1,0.396164,0.451369,0.554612,0.098193,0.147193,0.202197,0.140267,0.223309,0.385339,0.168651,0.199257,0.222692,8,163,0.02,-1,1.00E-04,TRUE,'07:43','00:00'
0.102128,0.084397,0.051241,0.193464,0.336116,1,0.437943,0.449538,0.516568,0.126738,0.155311,0.207108,0.161135,0.216063,0.390048,0.190839,0.213446,0.23865,8,164,0.02,-1,1.00E-04,TRUE,'07:41','00:00'
0.116279,0.117054,0.056105,0.242247,0.469821,1,0.401486,0.441599,0.604043,0.113788,0.163784,0.213137,0.163997,0.255155,0.399748,0.178488,0.215159,0.23681,8,165,0.02,-1,1.00E-04,TRUE,'07:55','00:00'
0.105303,0.093939,0.051705,0.205051,0.390278,1,0.454861,0.466751,0.574907,0.1371,0.176889,0.227214,0.172697,0.246075,0.409956,0.205303,0.23598,0.260631,8,166,0.02,-1,1.00E-04,TRUE,'08:02','00:00'
0.091473,0.102713,0.057752,0.135218,0.369902,1,0.373062,0.367856,0.516035,0.069225,0.116982,0.170457,0.101844,0.195022,0.364429,0.123966,0.161222,0.18327,8,167,0.02,-1,1.00E-04,TRUE,'08:04','00:00'
0.122222,0.114683,0.052183,0.269998,0.47411,1,0.455357,0.492548,0.559037,0.157068,0.210366,0.24906,0.203617,0.288016,0.421575,0.223743,0.250238,0.269749,8,168,0.02,-1,1.00E-04,TRUE,'08:10','00:00'
0.100833,0.109167,0.056979,0.16838,0.37889,1,0.370833,0.4136,0.553975,0.083288,0.133784,0.188855,0.122903,0.210362,0.377458,0.15625,0.18775,0.213629,8,169,0.02,-1,1.00E-04,TRUE,'08:12','00:00'
0.126829,0.123171,0.053455,0.253094,0.564712,1,0.429201,0.435286,0.628787,0.146883,0.207945,0.245611,0.191502,0.309712,0.430438,0.206301,0.250579,0.268102,8,170,0.02,-1,1.00E-04,TRUE,'08:53','00:00'
0.14,0.12625,0.05625,0.31751,0.555437,1,0.384375,0.46362,0.606876,0.193638,0.246767,0.28594,0.247703,0.339117,0.461528,0.286597,0.314425,0.329819,8,171,0.02,-1,1.00E-04,TRUE,'08:04','00:00'
0.114167,0.110417,0.050208,0.248368,0.506854,1,0.436806,0.465683,0.616655,0.14811,0.202537,0.244287,0.190098,0.28798,0.420712,0.211806,0.248158,0.270085,8,172,0.02,-1,1.00E-04,TRUE,'09:08','00:00'
0.115447,0.115041,0.057114,0.20768,0.42739,1,0.436314,0.421426,0.571195,0.141401,0.191034,0.240185,0.175402,0.262635,0.41896,0.204607,0.23639,0.261027,8,173,0.02,-1,1.00E-04,TRUE,'19:53','00:00'
0.122222,0.104365,0.055357,0.210843,0.399754,1,0.401786,0.469805,0.551232,0.146847,0.190337,0.237264,0.184546,0.260113,0.418704,0.223677,0.249534,0.272798,8,174,0.02,-1,1.00E-04,TRUE,'22:54','00:00'
0.129825,0.132895,0.057785,0.192048,0.49467,1,0.355629,0.387597,0.585946,0.110087,0.175388,0.219854,0.157659,0.273968,0.410482,0.207383,0.246972,0.264573,8,175,0.02,-1,1.00E-04,TRUE,'23:18','00:00'
0.118803,0.122222,0.054808,0.228422,0.509639,1,0.415598,0.423115,0.59139,0.138243,0.197929,0.238097,0.182486,0.292571,0.424495,0.22151,0.261384,0.279036,8,176,0.02,-1,1.00E-04,TRUE,'08:20','00:00'
0.114634,0.112195,0.058333,0.194637,0.383699,1,0.386518,0.4154,0.581176,0.107353,0.153184,0.210343,0.151525,0.229421,0.398782,0.186518,0.212502,0.237146,8,177,0.02,-1,1.00E-04,TRUE,'05:11','00:00'
0.105691,0.09878,0.05437,0.170207,0.397567,1,0.405149,0.449731,0.54362,0.111278,0.160274,0.207935,0.143111,0.228009,0.390578,0.173645,0.202094,0.230132,8,178,0.02,-1,1.00E-04,TRUE,'05:33','00:00'
0.108527,0.109302,0.054942,0.230362,0.409367,1,0.43863,0.457184,0.582485,0.115579,0.161972,0.213358,0.162555,0.239109,0.397037,0.188695,0.217219,0.241785,8,179,0.02,-1,1.00E-04,TRUE,'05:36','00:00'
0.113333,0.113333,0.052315,0.21716,0.46179,1,0.401543,0.422156,0.59185,0.120035,0.174072,0.216406,0.164655,0.261558,0.401978,0.194444,0.230457,0.250219,8,180,0.02,-1,1.00E-04,TRUE,'05:26','00:00'
0.100855,0.104274,0.05235,0.200526,0.457845,1,0.410256,0.390712,0.583935,0.123424,0.168713,0.215847,0.157646,0.255945,0.40395,0.178704,0.220749,0.240625,8,181,0.02,-1,1.00E-04,TRUE,'05:45','00:00'
0.1,0.088636,0.052178,0.179454,0.365284,1,0.412247,0.424141,0.562244,0.131611,0.163605,0.216697,0.161291,0.231326,0.402504,0.202146,0.231445,0.256572,8,182,0.02,-1,1.00E-04,TRUE,'05:16','00:00'
0.093478,0.10942,0.049728,0.181643,0.474577,1,0.455918,0.426052,0.600383,0.111341,0.173431,0.213928,0.142221,0.256918,0.395002,0.156099,0.20295,0.225932,8,183,0.02,-1,1.00E-04,TRUE,'05:31','00:00'
0.12,0.114815,0.051944,0.240771,0.477327,1,0.404938,0.447858,0.606269,0.137988,0.190778,0.232839,0.183131,0.27433,0.411832,0.205988,0.237344,0.258608,8,184,0.02,-1,1.00E-04,TRUE,'05:34','00:00'
0.104444,0.101111,0.050556,0.231287,0.44821,1,0.414815,0.434928,0.570507,0.127285,0.172759,0.21473,0.165333,0.253496,0.396819,0.173765,0.213855,0.234556,8,185,0.02,-1,1.00E-04,TRUE,'05:48','00:00'
0.097163,0.103191,0.050798,0.181806,0.452205,1,0.435284,0.43292,0.550636,0.117444,0.171765,0.211996,0.150355,0.249376,0.390497,0.183215,0.216941,0.240108,8,186,0.02,-1,1.00E-04,TRUE,'05:43','00:00'
0.115942,0.096377,0.054076,0.232045,0.356289,1,0.419686,0.470371,0.577239,0.157498,0.190883,0.244243,0.197749,0.252557,0.426097,0.238164,0.257173,0.284287,8,187,0.02,-1,1.00E-04,TRUE,'05:47','00:00'
0.105426,0.094186,0.046609,0.206063,0.396512,1,0.454457,0.451281,0.544468,0.141959,0.181348,0.222124,0.174282,0.24683,0.39715,0.203424,0.229113,0.253336,8,188,0.02,-1,1.00E-04,TRUE,'06:06','00:00'
0.118333,0.1075,0.052708,0.228738,0.458771,1,0.444097,0.451926,0.578727,0.15839,0.203916,0.249837,0.194147,0.28032,0.426698,0.224306,0.258649,0.279238,8,189,0.02,-1,1.00E-04,TRUE,'05:44','00:00'
0.1275,0.12,0.058437,0.251952,0.476195,1,0.401389,0.459305,0.595239,0.162704,0.210495,0.262341,0.209528,0.298445,0.443298,0.251528,0.281481,0.299889,8,190,0.02,-1,1.00E-04,TRUE,'05:50','00:00'
0.099225,0.095736,0.049225,0.19845,0.388372,1,0.429264,0.451208,0.529319,0.124677,0.167218,0.211328,0.158024,0.234312,0.389157,0.178101,0.209227,0.230938,8,191,0.02,-1,1.00E-04,TRUE,'06:19','00:00'
0.1275,0.1,0.051458,0.256806,0.441389,1,0.422222,0.462893,0.573244,0.161111,0.19439,0.240516,0.206448,0.274528,0.423849,0.242917,0.266931,0.288942,8,192,0.02,-1,1.00E-04,TRUE,'05:58','00:00'
0.09697,0.100379,0.050852,0.144342,0.362753,1,0.402146,0.432344,0.5565,0.094216,0.144278,0.192176,0.126684,0.212998,0.377341,0.165909,0.196023,0.223761,8,193,0.02,-1,1.00E-04,TRUE,'05:58','00:00'
0.112821,0.11453,0.055449,0.206258,0.441902,1,0.415598,0.414348,0.576523,0.126897,0.177941,0.226706,0.167062,0.259815,0.410927,0.203276,0.238423,0.259463,8,194,0.02,-1,1.00E-04,TRUE,'06:07','00:00'
0.101667,0.093333,0.0525,0.222915,0.399996,1,0.444097,0.432717,0.561986,0.154299,0.189945,0.240777,0.185192,0.25747,0.419247,0.206042,0.239744,0.262068,8,195,0.02,-1,1.00E-04,TRUE,'06:04','00:00'
0.135714,0.113095,0.056647,0.275657,0.442532,1,0.405754,0.438216,0.58719,0.16579,0.203852,0.252532,0.213393,0.282936,0.435822,0.236574,0.266079,0.287019,8,196,0.02,-1,1.00E-04,TRUE,'05:33','00:00'
0.115942,0.104348,0.049819,0.252257,0.469289,1,0.426027,0.456928,0.607217,0.142465,0.188252,0.230327,0.186062,0.26895,0.410069,0.20157,0.2324,0.254677,8,197,0.02,-1,1.00E-04,TRUE,'05:55','00:00'
0.115504,0.104651,0.051357,0.210825,0.400053,1,0.389858,0.463229,0.562778,0.130881,0.177162,0.222335,0.173549,0.248992,0.402362,0.212532,0.237909,0.260314,8,198,0.02,-1,1.00E-04,TRUE,'06:19','00:00'
0.094815,0.094444,0.0475,0.221173,0.478034,1,0.465741,0.435189,0.585834,0.163277,0.207828,0.248347,0.191579,0.286511,0.423237,0.220123,0.258949,0.27934,8,199,0.02,-1,1.00E-04,TRUE,'06:17','00:00'
0.110606,0.101894,0.051042,0.218966,0.45404,1,0.420455,0.445331,0.602233,0.131349,0.179193,0.224415,0.170776,0.260069,0.407389,0.198801,0.232592,0.256215,8,200,0.02,-1,1.00E-04,TRUE,'06:14','00:00'
0.107143,0.111111,0.054067,0.210648,0.453307,1,0.414683,0.437776,0.552222,0.108419,0.16354,0.206228,0.153378,0.250277,0.393724,0.182275,0.220981,0.240261,9,10,0.02,-1,1.00E-04,TRUE,'00:18','00:00'
0.119512,0.094715,0.048984,0.255401,0.412331,1,0.411585,0.440283,0.551971,0.140484,0.169859,0.216234,0.187478,0.250044,0.402216,0.208604,0.240241,0.257663,9,11,0.02,-1,1.00E-04,TRUE,'00:21','00:00'
0.1175,0.1125,0.054271,0.204876,0.456861,1,0.389583,0.422975,0.576045,0.128712,0.182658,0.227705,0.169039,0.266301,0.411829,0.203056,0.239229,0.25856,9,12,0.02,-1,1.00E-04,TRUE,'00:21','00:00'
0.1075,0.10375,0.050312,0.230972,0.465347,1,0.440972,0.420085,0.592809,0.146007,0.190548,0.233874,0.178318,0.2702,0.41221,0.186319,0.22796,0.248146,9,13,0.02,-1,1.00E-04,TRUE,'00:26','00:00'
0.115504,0.107364,0.052035,0.223226,0.398585,1,0.389212,0.463646,0.53988,0.101424,0.149145,0.191777,0.151841,0.224578,0.37771,0.174677,0.196824,0.221017,9,14,0.02,-1,1.00E-04,TRUE,'00:26','00:00'
0.115152,0.089773,0.049905,0.275449,0.398157,1,0.400884,0.504885,0.554837,0.156668,0.185365,0.232952,0.20299,0.254415,0.411509,0.219255,0.241261,0.264424,9,15,0.02,-1,1.00E-04,TRUE,'00:27','00:00'
0.131783,0.125581,0.052907,0.254202,0.493152,1,0.44832,0.491571,0.620473,0.18575,0.243603,0.286279,0.229766,0.326489,0.458611,0.285853,0.316785,0.33636,9,16,0.02,-1,1.00E-04,TRUE,'00:31','00:00'
0.113953,0.112791,0.050872,0.23146,0.447416,1,0.433463,0.455969,0.567065,0.153693,0.204832,0.245444,0.192846,0.279419,0.419131,0.22907,0.255974,0.277482,9,17,0.02,-1,1.00E-04,TRUE,'00:31','00:00'
0.106838,0.120513,0.059615,0.187017,0.439175,1,0.422721,0.390045,0.592835,0.105889,0.160296,0.21665,0.143776,0.244354,0.40038,0.172436,0.212917,0.236065,9,18,0.02,-1,1.00E-04,TRUE,'00:32','00:00'
0.105303,0.095455,0.045076,0.260209,0.453662,1,0.462437,0.461279,0.614854,0.13975,0.181533,0.222812,0.180705,0.256359,0.397614,0.178535,0.207493,0.232138,9,19,0.02,-1,1.00E-04,TRUE,'00:36','00:00'
0.116667,0.118519,0.058681,0.181325,0.40249,1,0.438272,0.433702,0.566112,0.128046,0.18079,0.233788,0.164142,0.254741,0.417434,0.21142,0.245504,0.26961,9,20,0.02,-1,1.00E-04,TRUE,'00:37','00:00'
0.116667,0.10875,0.051979,0.21623,0.438333,1,0.4125,0.438372,0.570674,0.122827,0.171846,0.216893,0.164502,0.252485,0.401414,0.185972,0.219413,0.243327,9,21,0.02,-1,1.00E-04,TRUE,'00:48','00:00'
0.142636,0.143411,0.061822,0.293752,0.545423,1,0.386951,0.441986,0.629827,0.164691,0.22677,0.273068,0.224691,0.330159,0.458297,0.269251,0.304613,0.31931,9,22,0.02,-1,1.00E-04,TRUE,'00:46','00:00'
0.10873,0.104365,0.053869,0.197839,0.420715,1,0.423942,0.441649,0.551968,0.120628,0.164504,0.21344,0.158585,0.245329,0.39893,0.194643,0.229746,0.251053,9,23,0.02,-1,1.00E-04,TRUE,'00:50','00:00'
0.111111,0.115812,0.058226,0.149918,0.428905,1,0.376425,0.359534,0.54012,0.090127,0.142907,0.194727,0.127427,0.232758,0.389005,0.168376,0.21122,0.229777,9,24,0.02,-1,1.00E-04,TRUE,'00:44','00:00'
0.107143,0.101587,0.051984,0.193903,0.392007,1,0.42295,0.425284,0.545173,0.139347,0.180723,0.22593,0.170447,0.250686,0.407137,0.204101,0.235784,0.257274,9,25,0.02,-1,1.00E-04,TRUE,'00:47','00:00'
0.106667,0.115417,0.058229,0.14097,0.429024,1,0.404167,0.40675,0.571174,0.104205,0.16742,0.217404,0.137277,0.250384,0.405916,0.198056,0.24435,0.265758,9,26,0.02,-1,1.00E-04,TRUE,'00:48','00:00'
0.098333,0.094167,0.053125,0.208148,0.390486,1,0.428125,0.438748,0.54837,0.13531,0.175107,0.225331,0.170892,0.243381,0.408682,0.204722,0.229196,0.256006,9,27,0.02,-1,1.00E-04,TRUE,'00:51','00:00'
0.113492,0.120238,0.056349,0.211442,0.495238,1,0.407077,0.405041,0.602044,0.1278,0.188641,0.232458,0.168047,0.277298,0.416854,0.193056,0.233527,0.252576,9,28,0.02,-1,1.00E-04,TRUE,'00:51','00:00'
0.121429,0.117857,0.05506,0.219983,0.453335,1,0.318783,0.389582,0.597345,0.110821,0.161004,0.208796,0.158899,0.251941,0.398524,0.182143,0.215168,0.232854,9,29,0.02,-1,1.00E-04,TRUE,'00:54','00:00'
0.103876,0.093023,0.046802,0.240742,0.448151,1,0.424096,0.467666,0.541934,0.152475,0.194168,0.232868,0.191963,0.272729,0.410657,0.218346,0.250394,0.267714,9,30,0.02,-1,1.00E-04,TRUE,'00:58','00:00'
0.131008,0.105814,0.053682,0.298477,0.454937,1,0.443798,0.485392,0.580944,0.176896,0.213492,0.257803,0.223575,0.288304,0.43381,0.233204,0.262577,0.281552,9,31,0.02,-1,1.00E-04,TRUE,'00:58','00:00'
0.1125,0.119583,0.055937,0.178635,0.468005,1,0.41875,0.390513,0.60099,0.132696,0.191122,0.239045,0.164597,0.273676,0.420257,0.206944,0.243664,0.266711,9,32,0.02,-1,1.00E-04,TRUE,'00:59','00:00'
0.113178,0.096899,0.050291,0.257733,0.409432,1,0.404393,0.47476,0.56402,0.130483,0.168854,0.21357,0.18185,0.245248,0.400129,0.208204,0.229759,0.253249,9,33,0.02,-1,1.00E-04,TRUE,'01:03','00:00'
0.113178,0.102713,0.049516,0.270851,0.462052,1,0.442506,0.451197,0.566925,0.168933,0.207966,0.248692,0.208597,0.283942,0.421446,0.219186,0.250611,0.268101,9,34,0.02,-1,1.00E-04,TRUE,'01:09','00:00'
0.112698,0.098016,0.048909,0.194422,0.377116,1,0.41832,0.420485,0.538328,0.113415,0.149879,0.194438,0.148681,0.219711,0.376756,0.161706,0.19303,0.215912,9,35,0.02,-1,1.00E-04,TRUE,'01:07','00:00'
0.127193,0.113158,0.054167,0.263113,0.45,1,0.495614,0.496345,0.54897,0.18804,0.234097,0.277104,0.232968,0.309814,0.45397,0.291301,0.324558,0.342478,9,36,0.02,-1,1.00E-04,TRUE,'01:12','00:00'
0.125758,0.11553,0.055966,0.294676,0.498629,1,0.428662,0.439984,0.617575,0.158012,0.20636,0.249959,0.212795,0.295789,0.4349,0.239331,0.269285,0.288064,9,37,0.02,-1,1.00E-04,TRUE,'01:06','00:00'
0.112195,0.104878,0.049695,0.232152,0.451111,1,0.455962,0.475364,0.588062,0.165418,0.214138,0.257251,0.199575,0.28605,0.428554,0.230759,0.262824,0.284994,9,38,0.02,-1,1.00E-04,TRUE,'01:14','00:00'
0.099259,0.103704,0.053333,0.179362,0.40716,1,0.421296,0.404541,0.567743,0.114887,0.161414,0.211228,0.150023,0.239437,0.398074,0.186543,0.223893,0.244889,9,39,0.02,-1,1.00E-04,TRUE,'01:14','00:00'
0.117424,0.117424,0.058239,0.176016,0.411237,1,0.391414,0.419316,0.561008,0.111307,0.166129,0.216654,0.153276,0.248372,0.405301,0.208333,0.241292,0.263193,9,40,0.02,-1,1.00E-04,TRUE,'01:11','00:00'
0.113333,0.097037,0.050556,0.259512,0.441887,1,0.452469,0.482102,0.586549,0.179292,0.217416,0.262314,0.216267,0.28688,0.435606,0.244136,0.272147,0.294145,9,41,0.02,-1,1.00E-04,TRUE,'01:13','00:00'
0.112281,0.099561,0.050768,0.183967,0.416813,1,0.429459,0.440863,0.542505,0.12472,0.168292,0.211941,0.161236,0.246966,0.39841,0.205556,0.235354,0.257957,9,42,0.02,-1,1.00E-04,TRUE,'01:21','00:00'
0.104878,0.102033,0.058638,0.196725,0.368389,1,0.434621,0.431257,0.537007,0.136201,0.179212,0.231606,0.171811,0.24346,0.414491,0.217751,0.245916,0.269911,9,43,0.02,-1,1.00E-04,TRUE,'01:16','00:00'
0.121368,0.116239,0.055769,0.190778,0.391575,1,0.412037,0.452427,0.539048,0.133219,0.185539,0.231509,0.171505,0.254652,0.41165,0.220655,0.248413,0.27065,9,44,0.02,-1,1.00E-04,TRUE,'01:21','00:00'
0.10155,0.106202,0.051163,0.189129,0.466537,1,0.417313,0.399821,0.57823,0.110216,0.163508,0.206669,0.146918,0.251507,0.392641,0.166021,0.20648,0.226183,9,45,0.02,-1,1.00E-04,TRUE,'01:24','00:00'
0.11746,0.105556,0.05744,0.24504,0.456349,1,0.405754,0.400176,0.580638,0.146303,0.182441,0.231913,0.187371,0.269067,0.423026,0.203307,0.241854,0.260514,9,46,0.02,-1,1.00E-04,TRUE,'01:21','00:00'
