 Pre5,Pre10, Pre40, Rec5, Rec10, Rec40, AUC5, AUC10, AUC40, MAP5, MAP10, MAP40, NDCG5, NDCG10,NDCG40,MRR5, MRR10,MRR40, numFactors, numIter, lrate, maxlrate, reg, isBoldDriver, TrainTime, TestTime,
0.106504,0.084959,0.049695,0.205452,0.307133,1.000000,0.370257,0.467794,0.544352,0.092630,0.122994,0.174447,0.136685,0.180135,0.361216,0.150881,0.161537,0.195839,14,186,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.087597,0.077132,0.050581,0.195983,0.336010,1.000000,0.451550,0.464209,0.507496,0.132071,0.161055,0.211265,0.158901,0.217088,0.391859,0.176034,0.203996,0.232213,14,187,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.124561,0.105702,0.052632,0.236014,0.407822,1.000000,0.407529,0.449660,0.521321,0.135307,0.173561,0.215743,0.180196,0.249922,0.401102,0.205702,0.231575,0.252855,14,188,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.103788,0.090530,0.051326,0.201966,0.343624,1.000000,0.428662,0.476495,0.531538,0.129765,0.164404,0.215085,0.166848,0.227881,0.398592,0.204987,0.231307,0.257074,14,189,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.088148,0.078889,0.051574,0.148148,0.305009,1.000000,0.421296,0.427143,0.464133,0.090761,0.122891,0.171000,0.117295,0.179171,0.357332,0.132099,0.158416,0.186924,14,190,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.128030,0.109470,0.051515,0.295305,0.492487,1.000000,0.364268,0.469611,0.584639,0.147965,0.192647,0.233593,0.203397,0.281995,0.414682,0.221780,0.249242,0.267613,14,191,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.103252,0.095528,0.054878,0.204381,0.349051,1.000000,0.461043,0.470399,0.518617,0.125418,0.164644,0.213590,0.164376,0.226166,0.399506,0.199864,0.223839,0.251148,14,192,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.120635,0.101190,0.054563,0.245193,0.404077,1.000000,0.371693,0.467352,0.536186,0.137564,0.173527,0.220973,0.183163,0.246816,0.404086,0.206944,0.230962,0.254398,14,193,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.116279,0.103101,0.052229,0.248127,0.418346,1.000000,0.443798,0.485434,0.572990,0.142043,0.185239,0.231027,0.185204,0.257587,0.411305,0.195284,0.226704,0.250199,14,194,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.091453,0.077778,0.050748,0.167762,0.300590,1.000000,0.435897,0.464744,0.447530,0.097890,0.129529,0.176507,0.127248,0.181650,0.359653,0.141311,0.165181,0.193171,14,195,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.086364,0.088636,0.051610,0.143732,0.318876,1.000000,0.385417,0.409681,0.467368,0.065279,0.106764,0.153977,0.098206,0.170607,0.343050,0.112563,0.140079,0.165607,14,196,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.116667,0.099583,0.056146,0.214618,0.333243,1.000000,0.404514,0.473636,0.522187,0.124171,0.158141,0.212536,0.170110,0.222684,0.400568,0.216528,0.231863,0.260320,14,197,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.100000,0.089535,0.047868,0.189107,0.356589,1.000000,0.434432,0.461210,0.495653,0.102705,0.142211,0.183358,0.140665,0.204072,0.363689,0.162016,0.181992,0.207904,14,198,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.121138,0.097154,0.052236,0.246909,0.368293,1.000000,0.412263,0.491475,0.536946,0.131360,0.166077,0.213422,0.180964,0.232730,0.397491,0.206707,0.226150,0.250884,14,199,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.111905,0.082937,0.052976,0.238942,0.351190,1.000000,0.383267,0.474261,0.538334,0.119101,0.144309,0.196358,0.164430,0.209002,0.387043,0.173413,0.189856,0.219600,14,200,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.090370,0.088148,0.049352,0.173305,0.320561,1.000000,0.457099,0.462000,0.527924,0.107503,0.146812,0.195362,0.137563,0.200912,0.375535,0.158889,0.181490,0.214612,15,10,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.104630,0.092593,0.054861,0.198663,0.338580,1.000000,0.447145,0.449942,0.494818,0.108205,0.141455,0.192495,0.144318,0.205299,0.380593,0.157176,0.188408,0.213971,15,11,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.115504,0.094574,0.052519,0.213765,0.343445,1.000000,0.407300,0.487315,0.562481,0.124951,0.160379,0.211890,0.164222,0.218711,0.392067,0.186434,0.201784,0.233463,15,12,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.097500,0.100000,0.055000,0.144039,0.352159,1.000000,0.415625,0.415059,0.475924,0.092596,0.139119,0.187037,0.123440,0.207354,0.373641,0.161528,0.194704,0.218685,15,13,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.098374,0.080488,0.051728,0.192068,0.293434,1.000000,0.451220,0.485478,0.461343,0.119541,0.146201,0.195618,0.150798,0.196601,0.377264,0.164770,0.184359,0.213831,15,14,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.092857,0.078571,0.048710,0.169422,0.300595,1.000000,0.396164,0.458999,0.491412,0.090206,0.121646,0.170755,0.121834,0.177126,0.355495,0.129894,0.154113,0.184320,15,15,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.101626,0.092276,0.054167,0.181436,0.308898,1.000000,0.453252,0.479715,0.492894,0.104618,0.139301,0.192717,0.146112,0.199922,0.380017,0.193699,0.212342,0.240505,15,16,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.086667,0.084583,0.054583,0.101932,0.221688,1.000000,0.409375,0.441889,0.421099,0.057268,0.094317,0.147413,0.084161,0.137231,0.333303,0.109514,0.125744,0.157975,15,17,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.099206,0.091667,0.054167,0.222012,0.334941,1.000000,0.417659,0.473616,0.470808,0.113467,0.145190,0.196584,0.155275,0.206463,0.377692,0.171429,0.190062,0.215915,15,18,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.086364,0.083333,0.050473,0.117298,0.238763,1.000000,0.434028,0.464297,0.469093,0.078788,0.114222,0.166891,0.104961,0.158417,0.347722,0.138889,0.158509,0.190249,15,19,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.072807,0.074561,0.054496,0.105242,0.242982,1.000000,0.485746,0.405358,0.407928,0.073322,0.105070,0.157997,0.090590,0.147541,0.343967,0.107749,0.135847,0.166423,15,20,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.085714,0.088492,0.062897,0.116693,0.253946,1.000000,0.419312,0.443319,0.474724,0.064310,0.099450,0.165479,0.093661,0.153193,0.356931,0.128968,0.150833,0.183655,15,21,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.081061,0.091667,0.052367,0.108718,0.309452,1.000000,0.425505,0.416855,0.458879,0.065975,0.112821,0.158291,0.092880,0.171451,0.344075,0.124242,0.151699,0.177497,15,22,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.080556,0.078125,0.049479,0.143302,0.249369,1.000000,0.463831,0.479931,0.444289,0.098134,0.130440,0.178777,0.124403,0.172554,0.357893,0.155556,0.173832,0.204600,15,23,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.088148,0.086667,0.053704,0.154117,0.288110,1.000000,0.446605,0.458205,0.468865,0.088895,0.124498,0.176216,0.121392,0.177989,0.360364,0.148086,0.168479,0.197927,15,24,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.085926,0.082593,0.046111,0.154216,0.347982,1.000000,0.412654,0.422498,0.498737,0.085738,0.123382,0.168079,0.114417,0.186698,0.349171,0.125370,0.154237,0.180111,15,25,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.098450,0.076744,0.050484,0.209316,0.312021,1.000000,0.387597,0.467546,0.511344,0.094846,0.119289,0.171893,0.139888,0.183188,0.365588,0.163437,0.183133,0.211871,15,26,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.088889,0.084921,0.048016,0.158664,0.347090,1.000000,0.441799,0.449483,0.525657,0.095664,0.137505,0.182782,0.123873,0.197511,0.364211,0.141336,0.168783,0.198683,15,27,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.089394,0.079167,0.047822,0.170458,0.356503,1.000000,0.392361,0.426632,0.491277,0.101445,0.133646,0.180594,0.131816,0.200865,0.364917,0.152399,0.182168,0.205441,15,28,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.083333,0.084848,0.051989,0.106869,0.267352,1.000000,0.457386,0.440480,0.471656,0.083650,0.123326,0.174740,0.111176,0.178412,0.364962,0.174874,0.201261,0.230943,15,29,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.095122,0.081301,0.047561,0.178175,0.344715,1.000000,0.423780,0.482921,0.534093,0.099279,0.137848,0.185106,0.134853,0.200564,0.371668,0.160569,0.184425,0.215939,15,30,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.112403,0.110078,0.054457,0.180532,0.420539,1.000000,0.433786,0.405250,0.537024,0.119267,0.165502,0.211013,0.147973,0.241340,0.393227,0.165375,0.205391,0.227686,15,31,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.091852,0.083333,0.049907,0.175974,0.298280,1.000000,0.447531,0.473780,0.483165,0.109047,0.141750,0.190475,0.140884,0.192690,0.369054,0.164938,0.183155,0.212909,15,32,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.113953,0.103876,0.055233,0.236443,0.421258,1.000000,0.379845,0.437415,0.527722,0.117460,0.159679,0.204386,0.163240,0.236990,0.390550,0.175065,0.202521,0.225569,15,33,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.107317,0.094715,0.051524,0.204565,0.374458,1.000000,0.403117,0.465955,0.530107,0.125091,0.166136,0.213254,0.163585,0.233210,0.396067,0.196138,0.222842,0.247234,15,34,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.108333,0.085985,0.052462,0.225603,0.336315,1.000000,0.424558,0.479013,0.506009,0.139660,0.165067,0.215606,0.179445,0.226707,0.400770,0.208144,0.225762,0.251948,15,35,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.106818,0.095076,0.050568,0.207587,0.367826,1.000000,0.464331,0.501766,0.514083,0.156230,0.196050,0.240500,0.188686,0.253132,0.413156,0.227210,0.246621,0.273620,15,36,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.108130,0.093496,0.050407,0.226297,0.395867,1.000000,0.409892,0.455156,0.532872,0.136595,0.174733,0.217825,0.172002,0.239824,0.394833,0.185298,0.213721,0.236946,15,37,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.106977,0.086047,0.052810,0.168189,0.265744,1.000000,0.362403,0.449989,0.435336,0.083853,0.114403,0.163253,0.125368,0.168659,0.350890,0.163049,0.176432,0.202944,15,38,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.098519,0.081111,0.049630,0.227335,0.352263,1.000000,0.429938,0.486523,0.512492,0.144002,0.173543,0.221545,0.174968,0.226113,0.395054,0.181235,0.201868,0.229375,15,39,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.095652,0.083333,0.049819,0.178957,0.337440,1.000000,0.385568,0.446716,0.506716,0.093890,0.130374,0.180479,0.132930,0.196926,0.370064,0.157246,0.183020,0.209845,15,40,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.080435,0.080435,0.052627,0.134762,0.309058,1.000000,0.461051,0.463279,0.497875,0.084823,0.125322,0.175593,0.113828,0.182198,0.364940,0.154287,0.177740,0.209763,15,41,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.087407,0.084444,0.051759,0.174651,0.327239,1.000000,0.455556,0.443750,0.473797,0.107758,0.141887,0.189679,0.137838,0.200013,0.372064,0.159136,0.184270,0.210767,15,42,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.123485,0.101515,0.053598,0.265171,0.415484,1.000000,0.434343,0.507925,0.543107,0.144748,0.184208,0.228058,0.193357,0.253519,0.407766,0.210290,0.227594,0.252544,15,43,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.095652,0.096014,0.052899,0.184581,0.391667,1.000000,0.442633,0.452194,0.545873,0.101092,0.144093,0.195481,0.140016,0.220625,0.381778,0.170652,0.204131,0.227269,15,44,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.113333,0.100000,0.055208,0.194628,0.331941,1.000000,0.399653,0.460020,0.518294,0.115595,0.154427,0.206325,0.159042,0.219576,0.394457,0.207917,0.229843,0.254993,15,45,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.114074,0.085926,0.044074,0.287008,0.416437,1.000000,0.425000,0.494375,0.562830,0.153277,0.180470,0.222506,0.200691,0.251305,0.398933,0.210185,0.229224,0.253524,15,46,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.093333,0.072500,0.053125,0.133899,0.245833,1.000000,0.412500,0.465761,0.472351,0.075068,0.103063,0.158791,0.105516,0.150434,0.351892,0.132431,0.147955,0.185045,15,47,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.096970,0.103788,0.053883,0.165100,0.352674,1.000000,0.457702,0.444012,0.519026,0.091931,0.140542,0.189593,0.126527,0.206907,0.373123,0.148674,0.181052,0.208631,15,48,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.092248,0.087984,0.050097,0.183290,0.353295,1.000000,0.445090,0.462828,0.511421,0.100054,0.142878,0.188599,0.134344,0.203357,0.370741,0.149031,0.173960,0.203450,15,49,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.124031,0.091085,0.048062,0.270026,0.382752,1.000000,0.416667,0.518949,0.532626,0.154646,0.184789,0.227269,0.198776,0.244024,0.400610,0.199806,0.211465,0.239361,15,50,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.086667,0.090833,0.050104,0.147513,0.355417,1.000000,0.411806,0.408151,0.471456,0.082960,0.128009,0.171075,0.109296,0.192389,0.353331,0.113889,0.150845,0.173027,15,51,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.104651,0.091085,0.053876,0.191710,0.313547,1.000000,0.426034,0.468285,0.469900,0.108915,0.142224,0.190012,0.149841,0.202010,0.376839,0.187726,0.207518,0.233237,15,52,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.103876,0.099225,0.051163,0.188367,0.419543,1.000000,0.389535,0.443914,0.531854,0.093858,0.143717,0.184919,0.134934,0.222003,0.371501,0.155362,0.183709,0.207656,15,53,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.120155,0.092636,0.049225,0.250358,0.395872,1.000000,0.455426,0.486903,0.544008,0.173394,0.204640,0.248326,0.208868,0.265562,0.420242,0.231266,0.256405,0.279663,15,54,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.134109,0.109302,0.052907,0.310724,0.470173,1.000000,0.416667,0.493932,0.544877,0.177616,0.219202,0.256932,0.231480,0.297677,0.433912,0.252132,0.273550,0.290910,15,55,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.110317,0.097222,0.056746,0.182119,0.316052,1.000000,0.395503,0.474242,0.494269,0.110350,0.149162,0.201754,0.149495,0.206918,0.386412,0.186310,0.203408,0.231870,15,56,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.085606,0.082576,0.054167,0.148653,0.245202,1.000000,0.402146,0.424336,0.456796,0.063594,0.094290,0.148345,0.097473,0.144629,0.339402,0.110985,0.130058,0.161798,15,57,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.086364,0.087500,0.055019,0.115329,0.281277,1.000000,0.431187,0.433028,0.480802,0.083264,0.122269,0.175329,0.109325,0.175934,0.364579,0.150253,0.176387,0.206819,15,58,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.102326,0.084496,0.048450,0.222674,0.366796,1.000000,0.444121,0.472868,0.503237,0.140476,0.170896,0.212887,0.173332,0.229610,0.390359,0.185465,0.208499,0.233957,15,59,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.098519,0.075556,0.048519,0.181505,0.281420,1.000000,0.411420,0.507047,0.498654,0.116346,0.145743,0.193068,0.148100,0.191379,0.372703,0.173519,0.188751,0.220401,15,60,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.108130,0.095528,0.052947,0.174732,0.364770,1.000000,0.382791,0.443521,0.514502,0.111939,0.152100,0.200636,0.146187,0.222078,0.386797,0.181504,0.212592,0.235731,15,61,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.094167,0.082917,0.050937,0.150671,0.287500,1.000000,0.410764,0.464976,0.462849,0.098970,0.133066,0.181749,0.130727,0.188227,0.368314,0.176528,0.197574,0.227704,15,62,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.120635,0.092460,0.054167,0.197628,0.312169,1.000000,0.387566,0.465916,0.525402,0.125594,0.152496,0.208000,0.164552,0.213399,0.396235,0.192328,0.213684,0.242438,15,63,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.096667,0.091250,0.055000,0.168876,0.345972,1.000000,0.399653,0.454861,0.489709,0.093306,0.136764,0.186996,0.127260,0.199132,0.373392,0.148542,0.175656,0.204082,15,64,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.093023,0.082558,0.053004,0.175951,0.311499,1.000000,0.486434,0.482558,0.493427,0.122850,0.158385,0.207570,0.150668,0.207595,0.388400,0.181137,0.206200,0.235817,15,65,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.106667,0.080370,0.049537,0.206285,0.314074,1.000000,0.389506,0.476778,0.483007,0.104865,0.131210,0.179411,0.148142,0.191071,0.365338,0.166790,0.181966,0.208987,15,66,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.107407,0.085926,0.050370,0.225738,0.324957,1.000000,0.433333,0.483517,0.500776,0.139267,0.167608,0.215286,0.177342,0.220039,0.392015,0.201914,0.216295,0.244479,15,67,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.097826,0.082971,0.051087,0.187549,0.341002,1.000000,0.362319,0.442209,0.497358,0.105123,0.136193,0.185229,0.141733,0.201435,0.373040,0.160024,0.183877,0.208486,15,68,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.098413,0.089683,0.053571,0.160536,0.284013,1.000000,0.435516,0.484942,0.464930,0.098869,0.137200,0.186305,0.132727,0.186141,0.367966,0.167460,0.182861,0.213077,15,69,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.097500,0.100417,0.053229,0.175556,0.382153,1.000000,0.457986,0.450873,0.505890,0.120354,0.169741,0.212333,0.148200,0.231623,0.391541,0.164722,0.196455,0.223076,15,70,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.098450,0.077907,0.052326,0.182503,0.323514,1.000000,0.415052,0.448078,0.513864,0.100426,0.127374,0.179921,0.132663,0.184973,0.367268,0.140439,0.162049,0.193297,15,71,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.089431,0.078455,0.046443,0.249755,0.410163,1.000000,0.426829,0.467661,0.545473,0.135968,0.167864,0.211392,0.175830,0.237449,0.392225,0.177304,0.203839,0.229015,15,72,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.129825,0.120614,0.054386,0.233434,0.469518,1.000000,0.416667,0.462249,0.592122,0.168926,0.227197,0.268313,0.207077,0.303906,0.444136,0.245906,0.278242,0.300247,15,73,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.103030,0.086742,0.048769,0.226714,0.379365,1.000000,0.437184,0.481910,0.527976,0.118317,0.153597,0.197564,0.159276,0.220071,0.379557,0.168876,0.191855,0.217557,15,74,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.120000,0.100000,0.054375,0.248774,0.367449,1.000000,0.371528,0.450116,0.495587,0.122921,0.154015,0.201156,0.170803,0.222540,0.385148,0.180417,0.198643,0.221580,15,75,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.083333,0.079924,0.050379,0.138709,0.316560,1.000000,0.429609,0.451389,0.494803,0.067686,0.106860,0.155743,0.098800,0.167204,0.345155,0.116919,0.143555,0.175573,15,76,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.123932,0.102564,0.053205,0.258238,0.398433,1.000000,0.407407,0.483279,0.513739,0.130245,0.169558,0.212760,0.181203,0.241480,0.396399,0.193162,0.215663,0.238323,15,77,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.092683,0.092276,0.050915,0.152710,0.347164,1.000000,0.431233,0.421877,0.498458,0.077591,0.119668,0.166945,0.112754,0.188340,0.355180,0.132656,0.162502,0.188550,15,78,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.095455,0.074621,0.048864,0.187387,0.282897,1.000000,0.447285,0.488208,0.461931,0.116775,0.138914,0.188129,0.152422,0.191946,0.372714,0.193624,0.205979,0.234801,15,79,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.102439,0.090244,0.055386,0.162397,0.288972,1.000000,0.398035,0.420163,0.471933,0.093877,0.124284,0.180061,0.128244,0.183102,0.367499,0.157317,0.182693,0.209453,15,80,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.114074,0.087037,0.049259,0.240297,0.353360,1.000000,0.349691,0.449662,0.499924,0.109877,0.136464,0.182688,0.156852,0.203575,0.367163,0.157963,0.178665,0.202289,15,81,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.107895,0.094298,0.055921,0.209942,0.341374,1.000000,0.493421,0.452881,0.494058,0.143628,0.177966,0.228226,0.177890,0.234974,0.409284,0.209137,0.234270,0.259458,15,82,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.100000,0.086179,0.048272,0.188637,0.390631,1.000000,0.407859,0.430084,0.518853,0.113928,0.147046,0.191412,0.145772,0.218854,0.375325,0.158537,0.188261,0.211519,15,83,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.084848,0.087879,0.055492,0.126085,0.280814,1.000000,0.402778,0.433862,0.477583,0.076535,0.116294,0.169483,0.104986,0.170386,0.357197,0.137689,0.160314,0.191594,15,84,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.096899,0.077907,0.049709,0.207237,0.320066,1.000000,0.449935,0.480782,0.509201,0.133259,0.156247,0.207684,0.169708,0.215697,0.392482,0.202713,0.225003,0.252168,15,85,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.110833,0.105833,0.052604,0.216587,0.384266,1.000000,0.461111,0.468324,0.539363,0.142433,0.186210,0.231873,0.178881,0.248763,0.407877,0.207708,0.233912,0.260011,15,86,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.114184,0.097163,0.051684,0.243381,0.400321,1.000000,0.421395,0.466502,0.492760,0.137772,0.174665,0.216776,0.179064,0.244426,0.395380,0.189362,0.218670,0.238010,15,87,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.075000,0.075379,0.046023,0.167848,0.329861,1.000000,0.459596,0.432949,0.516196,0.084199,0.118366,0.165950,0.114098,0.180432,0.351771,0.120076,0.154317,0.182703,15,88,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.134959,0.107317,0.055691,0.281049,0.441976,1.000000,0.392954,0.465322,0.533580,0.157614,0.190466,0.237049,0.208379,0.274295,0.422304,0.235298,0.264539,0.280627,15,89,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.090698,0.080233,0.047771,0.163738,0.324437,1.000000,0.445413,0.462917,0.459386,0.108837,0.140717,0.182979,0.135403,0.200181,0.365482,0.156460,0.182314,0.207907,15,90,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.106202,0.087597,0.053198,0.178911,0.326353,1.000000,0.378230,0.445606,0.508298,0.096113,0.123926,0.179049,0.136235,0.192576,0.369829,0.166021,0.188351,0.213540,15,91,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.086047,0.079845,0.049322,0.165548,0.324295,1.000000,0.451873,0.446705,0.496823,0.103834,0.138064,0.186176,0.130486,0.192733,0.366859,0.146770,0.172228,0.201305,15,92,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.099225,0.113178,0.051647,0.195715,0.510917,1.000000,0.415698,0.399063,0.563238,0.098887,0.161515,0.199026,0.139418,0.256858,0.384082,0.160013,0.203988,0.220128,15,93,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.109524,0.089286,0.048512,0.262491,0.400285,1.000000,0.472553,0.502094,0.533064,0.158743,0.191802,0.234518,0.198071,0.253351,0.406662,0.206548,0.227460,0.251837,15,94,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.098374,0.103659,0.052337,0.163411,0.363388,1.000000,0.435298,0.451970,0.491099,0.095296,0.147569,0.188763,0.132265,0.214256,0.371905,0.169648,0.193486,0.218073,15,95,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.113178,0.093023,0.049031,0.254134,0.375581,1.000000,0.396318,0.491279,0.507913,0.115956,0.150303,0.191252,0.168694,0.221603,0.376342,0.185271,0.204165,0.227128,15,96,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.098333,0.104167,0.055000,0.133968,0.337381,1.000000,0.377778,0.431221,0.471784,0.065203,0.117001,0.165656,0.102211,0.186134,0.355099,0.137361,0.164377,0.190249,15,97,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.106349,0.089683,0.055655,0.193566,0.336357,1.000000,0.404762,0.450995,0.505799,0.106381,0.137633,0.189870,0.146127,0.204792,0.381917,0.174339,0.202427,0.227924,15,98,0.02,-1.0,1.0E-4,true,'00:00','00:00',
