 Pre5,Pre10, Pre40, Rec5, Rec10, Rec40, AUC5, AUC10, AUC40, MAP5, MAP10, MAP40, NDCG5, NDCG10,NDCG40,MRR5, MRR10,MRR40, numFactors, numIter, lrate, maxlrate, regB, regU, regI, regC, isBoldDriver, TrainTime, TestTime,
0.124242,0.097348,0.052746,0.234588,0.372237,1.000000,0.452652,0.514073,0.488097,0.159678,0.195218,0.237526,0.202475,0.258748,0.416230,0.250000,0.268690,0.291667,19,126,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.111905,0.092460,0.049504,0.210957,0.347553,1.000000,0.436508,0.508401,0.484150,0.129806,0.165883,0.209937,0.174188,0.228885,0.391720,0.223479,0.239249,0.265189,19,127,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.115447,0.090650,0.049390,0.211350,0.394696,1.000000,0.399390,0.458729,0.519535,0.116939,0.147640,0.192211,0.160799,0.227784,0.382820,0.193022,0.223138,0.245501,19,128,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.110317,0.073810,0.048909,0.249515,0.310284,1.000000,0.423280,0.513283,0.474171,0.172951,0.187829,0.234947,0.210468,0.237168,0.410813,0.248214,0.255379,0.281617,19,129,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.132593,0.100741,0.050556,0.284214,0.411425,1.000000,0.453395,0.551991,0.540376,0.180734,0.216661,0.256209,0.234594,0.287107,0.435152,0.286358,0.303796,0.324459,19,130,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.095652,0.074638,0.045562,0.169022,0.316606,1.000000,0.482790,0.505169,0.450635,0.135737,0.164306,0.207309,0.162319,0.216359,0.382712,0.208454,0.228663,0.255259,19,131,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.111364,0.110227,0.056345,0.243300,0.430056,1.000000,0.465593,0.429691,0.537848,0.128917,0.172460,0.220529,0.177095,0.254348,0.405374,0.205745,0.239743,0.259323,19,132,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.107937,0.085317,0.049603,0.187878,0.282011,1.000000,0.427249,0.498976,0.460703,0.109747,0.141010,0.186044,0.151816,0.193953,0.370937,0.196429,0.208607,0.238044,19,133,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.106667,0.088519,0.053426,0.219759,0.345353,1.000000,0.395370,0.437812,0.537698,0.116730,0.145741,0.198795,0.160549,0.212384,0.388306,0.182160,0.206029,0.231363,19,134,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.127642,0.103659,0.060061,0.192535,0.316725,1.000000,0.413618,0.497935,0.454740,0.135138,0.171090,0.226877,0.179795,0.232835,0.410324,0.256978,0.274966,0.299290,19,135,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.110370,0.091852,0.047130,0.216459,0.357733,1.000000,0.479630,0.515513,0.518820,0.143140,0.180139,0.221124,0.182397,0.238221,0.395036,0.225679,0.242063,0.268427,19,136,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.113821,0.108943,0.059146,0.178733,0.344156,1.000000,0.372967,0.427636,0.483831,0.081549,0.124293,0.178133,0.128257,0.199502,0.370986,0.157317,0.184927,0.207004,19,137,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.121951,0.103659,0.053049,0.226816,0.414092,1.000000,0.372629,0.447021,0.561750,0.103996,0.146359,0.192483,0.153821,0.226551,0.383082,0.160366,0.185630,0.211166,19,138,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.117829,0.094574,0.050000,0.232466,0.357604,1.000000,0.492248,0.530143,0.518728,0.160394,0.191815,0.239615,0.202109,0.252368,0.413925,0.249031,0.263363,0.289815,19,139,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.104878,0.085772,0.053049,0.144991,0.245073,1.000000,0.381098,0.466484,0.425248,0.089840,0.119933,0.170417,0.126709,0.171130,0.358407,0.176084,0.192070,0.219957,19,140,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.146667,0.114167,0.053125,0.319375,0.439653,1.000000,0.398264,0.512860,0.574482,0.185582,0.221904,0.264468,0.246644,0.299907,0.445008,0.288264,0.305541,0.325699,19,141,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.081884,0.071377,0.046739,0.143565,0.289286,1.000000,0.432367,0.442198,0.496906,0.105952,0.133500,0.183235,0.127385,0.183119,0.363006,0.155435,0.176695,0.208262,19,142,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.109302,0.086047,0.048062,0.240281,0.389153,1.000000,0.420543,0.472022,0.494404,0.118263,0.146709,0.187610,0.162123,0.219216,0.372354,0.165439,0.190904,0.212944,19,143,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.131852,0.100370,0.053611,0.252848,0.411749,1.000000,0.381481,0.488125,0.537213,0.155505,0.188913,0.234971,0.206592,0.267208,0.422311,0.255617,0.276384,0.298271,19,144,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.107692,0.099573,0.052885,0.198553,0.404799,1.000000,0.414174,0.457562,0.525707,0.103211,0.150952,0.196308,0.147352,0.226833,0.384023,0.184188,0.212220,0.236996,19,145,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.084127,0.069444,0.049702,0.143849,0.213889,1.000000,0.429563,0.474234,0.414648,0.085571,0.110451,0.160823,0.114188,0.147979,0.342752,0.137632,0.151198,0.183183,19,146,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.126667,0.103333,0.055208,0.232880,0.387599,1.000000,0.409722,0.492109,0.519449,0.162820,0.205940,0.252466,0.201791,0.266089,0.428026,0.240347,0.257824,0.284875,19,147,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.126016,0.096341,0.055691,0.212355,0.312221,1.000000,0.370596,0.487394,0.500287,0.113558,0.145522,0.197875,0.165509,0.211265,0.391074,0.219648,0.235346,0.262562,19,148,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.131008,0.088372,0.049419,0.269435,0.370552,1.000000,0.355620,0.494847,0.518546,0.130687,0.155570,0.201267,0.182648,0.223352,0.384244,0.185336,0.200142,0.225189,19,149,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.081061,0.072348,0.050189,0.114565,0.232828,1.000000,0.407828,0.427609,0.486976,0.067078,0.094748,0.151069,0.093785,0.142767,0.341858,0.121654,0.140942,0.176044,19,150,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.118699,0.089024,0.053049,0.227642,0.336450,1.000000,0.386856,0.489249,0.460328,0.127489,0.156240,0.200739,0.169811,0.215380,0.383625,0.192480,0.206449,0.232971,19,151,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.125203,0.101220,0.053963,0.213655,0.345196,1.000000,0.408875,0.489676,0.487707,0.132399,0.168602,0.215208,0.181785,0.237404,0.402924,0.241531,0.259216,0.281533,19,152,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.121212,0.096970,0.057670,0.212620,0.338786,1.000000,0.402778,0.495848,0.484312,0.119910,0.149321,0.202888,0.170231,0.221603,0.393489,0.228220,0.247305,0.269349,19,153,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.120833,0.120417,0.060104,0.194691,0.406048,1.000000,0.395486,0.427869,0.525030,0.111404,0.165678,0.214645,0.157121,0.245840,0.404399,0.206042,0.238965,0.259872,19,154,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.101667,0.095417,0.058854,0.184263,0.306673,1.000000,0.421528,0.459590,0.443420,0.137032,0.175376,0.224710,0.166482,0.223589,0.401849,0.212778,0.232975,0.259344,19,155,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.117073,0.090650,0.053049,0.243268,0.345160,1.000000,0.401084,0.499798,0.511710,0.122492,0.152588,0.202819,0.169856,0.213265,0.385254,0.184214,0.198721,0.226791,19,156,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.124786,0.089316,0.052991,0.221000,0.306724,1.000000,0.384615,0.511689,0.473392,0.137400,0.165505,0.214897,0.181263,0.219641,0.395704,0.223575,0.235267,0.262589,19,157,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.123577,0.107317,0.052236,0.262244,0.422425,1.000000,0.418699,0.510336,0.531876,0.143815,0.188360,0.229563,0.196303,0.265704,0.412294,0.230285,0.255391,0.276106,19,158,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.104878,0.099593,0.049390,0.191938,0.431301,1.000000,0.429539,0.450050,0.529189,0.113864,0.161032,0.201192,0.154069,0.242146,0.385954,0.190854,0.223497,0.243617,19,159,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.100000,0.103571,0.053373,0.197663,0.388161,1.000000,0.386243,0.433225,0.523791,0.083444,0.132214,0.179231,0.125966,0.204311,0.363086,0.134524,0.160903,0.187957,19,160,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.140000,0.088889,0.044722,0.367240,0.436155,1.000000,0.471914,0.581359,0.523924,0.239218,0.258417,0.291645,0.288265,0.317037,0.451247,0.299877,0.308217,0.327321,19,161,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.102273,0.099621,0.055019,0.183266,0.369238,1.000000,0.367424,0.438899,0.506240,0.081831,0.125081,0.175390,0.125356,0.198453,0.362921,0.150442,0.173043,0.197855,19,162,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.113821,0.108943,0.055081,0.234364,0.406171,1.000000,0.439702,0.476174,0.543604,0.129757,0.175106,0.222912,0.178838,0.252752,0.410851,0.217547,0.245048,0.267479,19,163,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.106061,0.094318,0.052462,0.197412,0.362121,1.000000,0.437816,0.474605,0.491405,0.126077,0.165565,0.209990,0.163869,0.228054,0.389820,0.202967,0.226154,0.249807,19,164,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.134127,0.093254,0.050992,0.324893,0.419312,1.000000,0.443452,0.539049,0.541348,0.187966,0.209478,0.255414,0.243377,0.282742,0.433780,0.272421,0.289662,0.308142,19,165,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.115385,0.089316,0.052564,0.185603,0.333213,1.000000,0.386752,0.466647,0.498434,0.123694,0.154356,0.204775,0.158611,0.216996,0.389641,0.194729,0.222039,0.248829,19,166,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.085185,0.101481,0.052500,0.126425,0.404535,1.000000,0.406173,0.402502,0.501414,0.066259,0.122578,0.164338,0.097605,0.201503,0.353092,0.123642,0.158970,0.182715,19,167,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.100775,0.096899,0.050194,0.185296,0.390891,1.000000,0.459625,0.472776,0.507587,0.129019,0.177526,0.217655,0.161914,0.244085,0.396287,0.208075,0.239809,0.263130,19,168,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.112593,0.083704,0.052222,0.209346,0.310023,1.000000,0.408333,0.477543,0.503478,0.139533,0.162253,0.212166,0.176899,0.219216,0.396612,0.215432,0.231321,0.258197,19,169,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.129457,0.088372,0.052229,0.222839,0.334050,1.000000,0.383721,0.501792,0.441361,0.158046,0.181318,0.226588,0.205600,0.247056,0.412776,0.278488,0.290744,0.310751,19,170,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.100794,0.093254,0.051786,0.202523,0.421712,1.000000,0.477844,0.464120,0.548260,0.133497,0.177579,0.221620,0.168775,0.251707,0.405573,0.204299,0.239440,0.261515,19,171,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.117886,0.100000,0.053354,0.253329,0.439702,1.000000,0.436653,0.463536,0.517139,0.150231,0.190149,0.230343,0.196244,0.268234,0.413300,0.231707,0.261069,0.278468,19,172,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.124390,0.097154,0.049492,0.260598,0.412331,1.000000,0.480691,0.530843,0.554445,0.192893,0.228624,0.271906,0.230199,0.292416,0.443221,0.268970,0.296441,0.317895,19,173,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.107752,0.080233,0.051163,0.179125,0.266039,1.000000,0.422481,0.496405,0.487062,0.119950,0.145446,0.197071,0.157720,0.195041,0.382457,0.211951,0.223525,0.255118,19,174,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.110569,0.098780,0.052033,0.223868,0.408237,1.000000,0.441057,0.449623,0.539397,0.128707,0.168723,0.213637,0.168547,0.242427,0.396904,0.186856,0.218781,0.241789,19,175,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.146032,0.112302,0.056548,0.314201,0.410053,1.000000,0.373677,0.523408,0.514924,0.182181,0.216111,0.261120,0.241321,0.288063,0.439502,0.273082,0.284968,0.303778,19,176,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.124031,0.095349,0.048837,0.250508,0.445293,1.000000,0.458656,0.506406,0.531034,0.157853,0.193406,0.231868,0.207097,0.276787,0.416337,0.262661,0.289570,0.308784,19,177,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.132540,0.088492,0.052679,0.233579,0.307937,1.000000,0.381944,0.515160,0.471818,0.124404,0.149401,0.195288,0.174025,0.205993,0.380778,0.203373,0.212341,0.239530,19,178,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.107937,0.072619,0.049405,0.194528,0.258868,1.000000,0.476852,0.526203,0.431993,0.144395,0.161751,0.210308,0.179519,0.207051,0.391325,0.235317,0.246885,0.275792,19,179,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.128205,0.120940,0.056838,0.239337,0.454874,1.000000,0.386040,0.440497,0.544094,0.133622,0.186524,0.230921,0.188316,0.277003,0.420288,0.251994,0.284675,0.300820,19,180,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.112281,0.088596,0.052632,0.197760,0.286726,1.000000,0.450658,0.526020,0.451045,0.140289,0.170431,0.218445,0.180340,0.222240,0.400653,0.242032,0.254616,0.283291,19,181,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.098519,0.084444,0.049815,0.187029,0.343061,1.000000,0.438272,0.457690,0.505248,0.109913,0.142471,0.190519,0.145031,0.205224,0.374519,0.167901,0.189469,0.218688,19,182,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.127500,0.105000,0.055521,0.234762,0.416488,1.000000,0.401736,0.482292,0.540252,0.142755,0.187050,0.231981,0.190327,0.264459,0.418998,0.242014,0.268130,0.290404,19,183,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.151163,0.101550,0.054651,0.296424,0.335741,1.000000,0.470607,0.587390,0.497013,0.221036,0.243148,0.291615,0.274109,0.297088,0.464479,0.358398,0.362874,0.386108,19,184,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.124390,0.106504,0.058537,0.216915,0.369396,1.000000,0.411247,0.484087,0.505107,0.153238,0.193273,0.242710,0.199008,0.264536,0.431141,0.275678,0.298268,0.319981,19,185,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.132479,0.104274,0.052030,0.242867,0.391433,1.000000,0.395299,0.492568,0.543879,0.145126,0.183605,0.230168,0.194334,0.256194,0.412929,0.234473,0.258316,0.282234,19,186,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.105128,0.088034,0.051175,0.222831,0.373867,1.000000,0.454060,0.472349,0.509143,0.142904,0.173407,0.219583,0.176921,0.238098,0.399696,0.199786,0.230021,0.251419,19,187,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.127132,0.103488,0.052035,0.285662,0.401292,1.000000,0.463178,0.541447,0.529527,0.187544,0.226499,0.265741,0.232852,0.284943,0.434903,0.269444,0.283435,0.307356,19,188,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.121951,0.091463,0.049797,0.250881,0.365196,1.000000,0.460027,0.532375,0.539835,0.184406,0.216472,0.262055,0.223707,0.271150,0.434579,0.272154,0.286798,0.314736,19,189,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.112195,0.087398,0.049593,0.213918,0.396612,1.000000,0.468157,0.464064,0.513366,0.147071,0.178175,0.221959,0.183317,0.248982,0.404884,0.222154,0.248361,0.270795,19,190,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.111111,0.075926,0.049259,0.206799,0.310838,1.000000,0.454630,0.503616,0.460173,0.139236,0.160484,0.206022,0.178355,0.216528,0.388943,0.221975,0.236326,0.261675,19,191,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.115447,0.087805,0.051626,0.217505,0.359282,1.000000,0.424797,0.482982,0.513169,0.148711,0.179025,0.226584,0.184938,0.240135,0.407390,0.221409,0.242667,0.268545,19,192,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.100000,0.074031,0.049612,0.178661,0.253359,1.000000,0.459302,0.511628,0.452322,0.116839,0.141338,0.189288,0.154378,0.188166,0.375194,0.210594,0.221724,0.253825,19,193,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.135897,0.114103,0.056517,0.235816,0.433903,1.000000,0.405983,0.465095,0.550049,0.144422,0.191558,0.238219,0.196465,0.275415,0.426299,0.250356,0.278085,0.298063,19,194,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.129457,0.100000,0.051550,0.285281,0.416473,1.000000,0.489987,0.525555,0.506832,0.208246,0.244390,0.282933,0.248885,0.301772,0.449039,0.287403,0.299423,0.322811,19,195,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.109848,0.100000,0.054261,0.173594,0.328978,1.000000,0.425505,0.467439,0.470663,0.126644,0.165233,0.215491,0.163144,0.227785,0.394096,0.223801,0.244598,0.267326,19,196,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.089130,0.081522,0.056431,0.112014,0.271636,1.000000,0.381039,0.421720,0.407073,0.070631,0.104785,0.154887,0.099402,0.162280,0.348878,0.138889,0.165019,0.192581,19,197,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.120833,0.092083,0.052083,0.240524,0.339520,1.000000,0.429167,0.511752,0.457628,0.149523,0.178794,0.222035,0.195669,0.238098,0.402866,0.245486,0.256308,0.281483,19,198,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.111382,0.091463,0.048374,0.237137,0.434224,1.000000,0.473238,0.468972,0.557497,0.140660,0.177304,0.220007,0.180119,0.252079,0.400772,0.198916,0.229297,0.253563,19,199,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.083704,0.072593,0.050185,0.144056,0.285891,1.000000,0.446914,0.457885,0.494417,0.101196,0.128591,0.184317,0.126926,0.181872,0.369460,0.160494,0.183765,0.216473,19,200,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.108889,0.086296,0.054167,0.211886,0.303895,1.000000,0.454321,0.496304,0.511203,0.127416,0.153677,0.207971,0.168958,0.208244,0.392613,0.208951,0.221396,0.252583,20,10,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.106061,0.085985,0.051894,0.201620,0.344571,1.000000,0.486111,0.487486,0.474607,0.151578,0.181449,0.227023,0.185960,0.241468,0.408010,0.241540,0.264077,0.288093,20,11,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.132558,0.105814,0.053585,0.307235,0.442913,1.000000,0.478682,0.535960,0.554027,0.217132,0.254061,0.295903,0.262966,0.321965,0.465418,0.305426,0.327809,0.346649,20,12,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.104167,0.099167,0.056146,0.180106,0.362599,1.000000,0.417708,0.432903,0.509716,0.109783,0.151728,0.201145,0.146989,0.220530,0.391048,0.184097,0.213624,0.238980,20,13,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.129365,0.102381,0.054365,0.265443,0.420197,1.000000,0.388558,0.487934,0.532899,0.126083,0.162828,0.208103,0.184553,0.247814,0.401050,0.216005,0.239213,0.259640,20,14,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.092029,0.078623,0.047917,0.182062,0.305521,1.000000,0.419082,0.473976,0.488720,0.084072,0.115107,0.164159,0.122957,0.172760,0.348313,0.137862,0.156162,0.186497,20,15,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.099206,0.100397,0.053274,0.179472,0.410299,1.000000,0.446759,0.420930,0.483323,0.124160,0.169867,0.211224,0.155217,0.242706,0.393169,0.190873,0.224613,0.244837,20,16,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.124242,0.084848,0.050095,0.236742,0.358207,1.000000,0.416982,0.496584,0.475944,0.145349,0.166272,0.209606,0.190020,0.234088,0.395810,0.225884,0.244408,0.265707,20,17,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.106349,0.096032,0.051885,0.223356,0.396334,1.000000,0.413360,0.464420,0.514691,0.110894,0.152529,0.196466,0.155935,0.224791,0.381526,0.179563,0.203313,0.228630,20,18,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.082639,0.077083,0.052431,0.170611,0.320544,1.000000,0.481771,0.462481,0.462473,0.119145,0.151280,0.198464,0.145731,0.204403,0.380757,0.176562,0.199351,0.228424,20,19,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.110317,0.092063,0.051885,0.190958,0.410006,1.000000,0.395833,0.416572,0.533372,0.128483,0.162367,0.209270,0.164580,0.241790,0.398027,0.204431,0.237610,0.258349,20,20,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.103101,0.112403,0.052616,0.181883,0.451298,1.000000,0.423773,0.420020,0.568223,0.108511,0.167194,0.210258,0.145507,0.251881,0.396503,0.171964,0.212840,0.235533,20,21,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.106504,0.099187,0.051524,0.194819,0.393970,1.000000,0.425813,0.462608,0.503666,0.129058,0.174319,0.216906,0.163083,0.240891,0.393537,0.191192,0.215986,0.240651,20,22,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.135659,0.104264,0.055136,0.289312,0.379196,1.000000,0.485465,0.548342,0.509408,0.207012,0.237029,0.285137,0.252038,0.294878,0.454270,0.297997,0.313057,0.333165,20,23,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.117054,0.103876,0.058915,0.190248,0.323602,1.000000,0.368540,0.470923,0.504085,0.117269,0.155980,0.210833,0.161329,0.220537,0.397807,0.217442,0.234053,0.260857,20,24,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.119512,0.092683,0.051220,0.236363,0.388347,1.000000,0.446138,0.495879,0.531324,0.142867,0.176862,0.221408,0.186356,0.243748,0.404069,0.216734,0.236669,0.263026,20,25,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.146341,0.106504,0.053252,0.349593,0.495799,1.000000,0.397696,0.506622,0.592056,0.166565,0.198123,0.241388,0.234447,0.292547,0.430321,0.257046,0.282443,0.299868,20,26,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.115079,0.096825,0.052976,0.264928,0.406378,1.000000,0.461310,0.510114,0.529275,0.156187,0.193169,0.239306,0.202708,0.260343,0.415839,0.233466,0.253732,0.276896,20,27,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.129630,0.101852,0.050278,0.286340,0.433827,1.000000,0.395679,0.466792,0.542676,0.145497,0.179002,0.221187,0.200879,0.260777,0.404703,0.220864,0.242631,0.261730,20,28,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.129268,0.102846,0.057622,0.259261,0.353655,1.000000,0.412940,0.492971,0.493684,0.165820,0.198022,0.248548,0.215058,0.260064,0.429974,0.263957,0.276871,0.298899,20,29,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.093333,0.083750,0.054062,0.127616,0.226667,1.000000,0.429861,0.442956,0.422987,0.087097,0.118045,0.169812,0.114935,0.161315,0.356409,0.149444,0.165709,0.195718,20,30,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.128571,0.107540,0.055159,0.235560,0.421986,1.000000,0.426918,0.502038,0.512182,0.164870,0.208889,0.250115,0.213025,0.283569,0.431800,0.283069,0.301650,0.321815,20,31,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.082609,0.071014,0.043297,0.176301,0.320114,1.000000,0.506944,0.484997,0.468644,0.130951,0.157761,0.199284,0.150775,0.206471,0.370902,0.159360,0.185064,0.212360,20,32,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
